unique_checkpoint,year,month,day,weekday,hour,vehicles
c-68,2019,10,26,7,19,30
b-26,2019,10,26,7,20,340
c-95,2019,10,26,7,20,95
b-109,2019,10,26,7,20,61
c-68,2019,10,26,7,20,21
b-26,2019,10,26,7,21,321
c-95,2019,10,26,7,21,100
b-109,2019,10,26,7,21,26
c-68,2019,10,26,7,21,25
b-26,2019,10,26,7,22,254
c-95,2019,10,26,7,22,82
b-109,2019,10,26,7,22,48
c-68,2019,10,26,7,22,16
b-26,2019,10,26,7,23,121
c-95,2019,10,26,7,23,69
b-109,2019,10,26,7,23,32
c-68,2019,10,26,7,23,16
b-26,2019,10,27,1,0,211
c-95,2019,10,27,1,0,91
b-109,2019,10,27,1,0,45
c-68,2019,10,27,1,0,55
b-26,2019,10,27,1,1,169
c-95,2019,10,27,1,1,84
b-109,2019,10,27,1,1,57
c-68,2019,10,27,1,1,41
b-26,2019,10,27,1,2,151
c-95,2019,10,27,1,2,51
b-109,2019,10,27,1,2,43
c-68,2019,10,27,1,2,54
b-26,2019,10,27,1,3,101
c-95,2019,10,27,1,3,56
b-109,2019,10,27,1,3,54
c-68,2019,10,27,1,3,39
b-26,2019,10,27,1,4,91
c-95,2019,10,27,1,4,53
b-109,2019,10,27,1,4,35
c-68,2019,10,27,1,4,55
b-26,2019,10,27,1,5,118
c-95,2019,10,27,1,5,64
b-109,2019,10,27,1,5,53
c-68,2019,10,27,1,5,42
b-26,2019,10,27,1,6,171
c-95,2019,10,27,1,6,128
b-109,2019,10,27,1,6,38
c-68,2019,10,27,1,6,43
b-26,2019,10,27,1,7,354
c-95,2019,10,27,1,7,108
b-109,2019,10,27,1,7,44
c-68,2019,10,27,1,7,57
b-26,2019,10,27,1,8,239
c-95,2019,10,27,1,8,275
b-109,2019,10,27,1,8,28
c-68,2019,10,27,1,8,56
b-26,2019,10,27,1,9,911
c-95,2019,10,27,1,9,369
b-109,2019,10,27,1,9,113
c-68,2019,10,27,1,9,51
b-26,2019,10,27,1,10,1971
c-95,2019,10,27,1,10,354
b-109,2019,10,27,1,10,146
c-68,2019,10,27,1,10,83
b-26,2019,10,27,1,11,1233
c-95,2019,10,27,1,11,320
b-109,2019,10,27,1,11,133
c-68,2019,10,27,1,11,50
b-26,2019,10,27,1,12,2226
c-95,2019,10,27,1,12,576
b-109,2019,10,27,1,12,157
c-68,2019,10,27,1,12,92
b-26,2019,10,27,1,13,1055
c-95,2019,10,27,1,13,259
b-109,2019,10,27,1,13,164
c-68,2019,10,27,1,13,64
b-26,2019,10,27,1,14,576
c-95,2019,10,27,1,14,117
b-109,2019,10,27,1,14,68
c-68,2019,10,27,1,14,69
b-26,2019,10,27,1,15,1659
c-95,2019,10,27,1,15,389
b-109,2019,10,27,1,15,134
c-68,2019,10,27,1,15,64
b-26,2019,10,27,1,16,926
c-95,2019,10,27,1,16,377
b-109,2019,10,27,1,16,213
c-68,2019,10,27,1,16,108
b-26,2019,10,27,1,17,1656
c-95,2019,10,27,1,17,454
b-109,2019,10,27,1,17,152
c-68,2019,10,27,1,17,63
b-26,2019,10,27,1,18,1106
c-95,2019,10,27,1,18,365
b-109,2019,10,27,1,18,183
c-68,2019,10,27,1,18,30
b-26,2019,10,27,1,19,1604
c-95,2019,10,27,1,19,168
b-109,2019,10,27,1,19,251
c-68,2019,10,27,1,19,68
b-26,2019,10,27,1,20,910
c-95,2019,10,27,1,20,123
b-109,2019,10,27,1,20,205
c-68,2019,10,27,1,20,66
b-26,2019,10,27,1,21,1037
c-95,2019,10,27,1,21,294
b-109,2019,10,27,1,21,171
c-68,2019,10,27,1,21,58
b-26,2019,10,27,1,22,862
c-95,2019,10,27,1,22,324
b-109,2019,10,27,1,22,83
c-68,2019,10,27,1,22,78
b-26,2019,10,27,1,23,282
c-95,2019,10,27,1,23,162
b-109,2019,10,27,1,23,83
c-68,2019,10,27,1,23,47
b-26,2019,10,28,2,0,214
c-95,2019,10,28,2,0,113
b-109,2019,10,28,2,0,103
c-68,2019,10,28,2,0,70
b-26,2019,10,28,2,1,211
c-95,2019,10,28,2,1,139
b-109,2019,10,28,2,1,62
c-68,2019,10,28,2,1,69
b-26,2019,10,28,2,2,124
c-95,2019,10,28,2,2,143
b-109,2019,10,28,2,2,43
c-68,2019,10,28,2,2,52
b-26,2019,10,28,2,3,108
c-95,2019,10,28,2,3,100
b-109,2019,10,28,2,3,77
c-68,2019,10,28,2,3,64
b-26,2019,10,28,2,4,164
c-95,2019,10,28,2,4,103
b-109,2019,10,28,2,4,56
c-68,2019,10,28,2,4,56
b-26,2019,10,28,2,5,64
c-95,2019,10,28,2,5,69
b-109,2019,10,28,2,5,84
c-68,2019,10,28,2,5,51
b-26,2019,10,28,2,6,260
c-95,2019,10,28,2,6,119
b-109,2019,10,28,2,6,36
c-68,2019,10,28,2,6,60
b-26,2019,10,28,2,7,448
c-95,2019,10,28,2,7,230
b-109,2019,10,28,2,7,64
c-68,2019,10,28,2,7,45
b-26,2019,10,28,2,8,667
c-95,2019,10,28,2,8,470
b-109,2019,10,28,2,8,92
c-68,2019,10,28,2,8,52
b-26,2019,10,28,2,9,1282
c-95,2019,10,28,2,9,303
b-109,2019,10,28,2,9,130
c-68,2019,10,28,2,9,116
b-26,2019,10,28,2,10,2743
c-95,2019,10,28,2,10,466
b-109,2019,10,28,2,10,61
c-68,2019,10,28,2,10,66
b-26,2019,10,28,2,11,2641
c-95,2019,10,28,2,11,544
b-109,2019,10,28,2,11,314
c-68,2019,10,28,2,11,104
b-26,2019,10,28,2,12,2423
c-95,2019,10,28,2,12,555
b-109,2019,10,28,2,12,255
c-68,2019,10,28,2,12,106
b-26,2019,10,28,2,13,319
c-95,2019,10,28,2,13,577
b-109,2019,10,28,2,13,256
c-68,2019,10,28,2,13,62
b-26,2019,10,28,2,14,1605
c-95,2019,10,28,2,14,402
b-109,2019,10,28,2,14,110
c-68,2019,10,28,2,14,84
b-26,2019,10,28,2,15,1465
c-95,2019,10,28,2,15,433
b-109,2019,10,28,2,15,225
c-68,2019,10,28,2,15,131
b-26,2019,10,28,2,16,2359
c-95,2019,10,28,2,16,478
b-109,2019,10,28,2,16,165
c-68,2019,10,28,2,16,104
b-26,2019,10,28,2,17,2273
c-95,2019,10,28,2,17,739
b-109,2019,10,28,2,17,162
c-68,2019,10,28,2,17,116
b-26,2019,10,28,2,18,975
c-95,2019,10,28,2,18,757
b-109,2019,10,28,2,18,263
c-68,2019,10,28,2,18,46
b-26,2019,10,28,2,19,2355
c-95,2019,10,28,2,19,515
b-109,2019,10,28,2,19,302
c-68,2019,10,28,2,19,100
b-26,2019,10,28,2,20,977
c-95,2019,10,28,2,20,147
b-109,2019,10,28,2,20,272
c-68,2019,10,28,2,20,67
b-26,2019,10,28,2,21,980
c-95,2019,10,28,2,21,410
b-109,2019,10,28,2,21,294
c-68,2019,10,28,2,21,87
b-26,2019,10,28,2,22,803
c-95,2019,10,28,2,22,397
b-109,2019,10,28,2,22,109
c-68,2019,10,28,2,22,52
b-26,2019,10,28,2,23,356
c-95,2019,10,28,2,23,218
b-109,2019,10,28,2,23,128
c-68,2019,10,28,2,23,64
b-26,2019,10,29,3,0,455
c-95,2019,10,29,3,0,167
b-109,2019,10,29,3,0,126
c-68,2019,10,29,3,0,62
b-26,2019,10,29,3,1,71
c-95,2019,10,29,3,1,186
b-109,2019,10,29,3,1,104
c-68,2019,10,29,3,1,66
b-26,2019,10,29,3,2,167
c-95,2019,10,29,3,2,91
b-109,2019,10,29,3,2,55
c-68,2019,10,29,3,2,78
b-26,2019,10,29,3,3,124
c-95,2019,10,29,3,3,95
b-109,2019,10,29,3,3,79
c-68,2019,10,29,3,3,58
b-26,2019,10,29,3,4,154
c-95,2019,10,29,3,4,131
b-109,2019,10,29,3,4,61
c-68,2019,10,29,3,4,85
b-26,2019,10,29,3,5,188
c-95,2019,10,29,3,5,93
b-109,2019,10,29,3,5,67
c-68,2019,10,29,3,5,37
b-26,2019,10,29,3,6,169
c-95,2019,10,29,3,6,184
b-109,2019,10,29,3,6,58
c-68,2019,10,29,3,6,57
b-26,2019,10,29,3,7,645
c-95,2019,10,29,3,7,246
b-109,2019,10,29,3,7,116
c-68,2019,10,29,3,7,114
b-26,2019,10,29,3,8,710
c-95,2019,10,29,3,8,454
b-109,2019,10,29,3,8,149
c-68,2019,10,29,3,8,160
b-26,2019,10,29,3,9,1689
c-95,2019,10,29,3,9,307
b-109,2019,10,29,3,9,150
c-68,2019,10,29,3,9,96
b-26,2019,10,29,3,10,2128
c-95,2019,10,29,3,10,868
b-109,2019,10,29,3,10,259
c-68,2019,10,29,3,10,152
b-26,2019,10,29,3,11,4177
c-95,2019,10,29,3,11,591
b-109,2019,10,29,3,11,290
c-68,2019,10,29,3,11,157
b-26,2019,10,29,3,12,3370
c-95,2019,10,29,3,12,852
b-109,2019,10,29,3,12,345
c-68,2019,10,29,3,12,153
b-26,2019,10,29,3,13,1638
c-95,2019,10,29,3,13,470
b-109,2019,10,29,3,13,253
c-68,2019,10,29,3,13,161
b-26,2019,10,29,3,14,1855
c-95,2019,10,29,3,14,533
b-109,2019,10,29,3,14,121
c-68,2019,10,29,3,14,106
b-26,2019,10,29,3,15,2154
c-95,2019,10,29,3,15,534
b-109,2019,10,29,3,15,220
c-68,2019,10,29,3,15,106
b-26,2019,10,29,3,16,2609
c-95,2019,10,29,3,16,749
b-109,2019,10,29,3,16,187
c-68,2019,10,29,3,16,128
b-26,2019,10,29,3,17,3113
c-95,2019,10,29,3,17,530
b-109,2019,10,29,3,17,289
c-68,2019,10,29,3,17,101
b-26,2019,10,29,3,18,1750
c-95,2019,10,29,3,18,558
b-109,2019,10,29,3,18,190
c-68,2019,10,29,3,18,121
b-26,2019,10,29,3,19,2450
c-95,2019,10,29,3,19,537
b-109,2019,10,29,3,19,262
c-68,2019,10,29,3,19,97
b-26,2019,10,29,3,20,1696
c-95,2019,10,29,3,20,417
b-109,2019,10,29,3,20,358
c-68,2019,10,29,3,20,93
b-26,2019,10,29,3,21,1234
c-95,2019,10,29,3,21,412
b-109,2019,10,29,3,21,160
c-68,2019,10,29,3,21,104
b-26,2019,10,29,3,22,1315
c-95,2019,10,29,3,22,722
b-109,2019,10,29,3,22,170
c-68,2019,10,29,3,22,49
b-26,2019,10,29,3,23,434
c-95,2019,10,29,3,23,386
b-109,2019,10,29,3,23,131
c-68,2019,10,29,3,23,104
b-26,2019,10,30,4,0,196
c-95,2019,10,30,4,0,221
b-109,2019,10,30,4,0,66
c-68,2019,10,30,4,0,85
b-26,2019,10,30,4,1,209
c-95,2019,10,30,4,1,193
b-109,2019,10,30,4,1,70
c-68,2019,10,30,4,1,70
b-26,2019,10,30,4,2,189
c-95,2019,10,30,4,2,181
b-109,2019,10,30,4,2,84
c-68,2019,10,30,4,2,99
b-26,2019,10,30,4,3,110
c-95,2019,10,30,4,3,109
b-109,2019,10,30,4,3,69
c-68,2019,10,30,4,3,69
b-26,2019,10,30,4,4,126
c-95,2019,10,30,4,4,125
b-109,2019,10,30,4,4,84
c-68,2019,10,30,4,4,57
b-26,2019,10,30,4,5,147
c-95,2019,10,30,4,5,68
b-109,2019,10,30,4,5,74
c-68,2019,10,30,4,5,89
b-26,2019,10,30,4,6,282
c-95,2019,10,30,4,6,193
b-109,2019,10,30,4,6,87
c-68,2019,10,30,4,6,94
b-26,2019,10,30,4,7,702
c-95,2019,10,30,4,7,321
b-109,2019,10,30,4,7,88
c-68,2019,10,30,4,7,68
b-26,2019,10,30,4,8,765
c-95,2019,10,30,4,8,585
b-109,2019,10,30,4,8,128
c-68,2019,10,30,4,8,88
b-26,2019,10,30,4,9,1659
c-95,2019,10,30,4,9,451
b-109,2019,10,30,4,9,153
c-68,2019,10,30,4,9,88
b-26,2019,10,30,4,10,3011
c-95,2019,10,30,4,10,778
b-109,2019,10,30,4,10,222
c-68,2019,10,30,4,10,163
b-26,2019,10,30,4,11,4353
c-95,2019,10,30,4,11,1182
b-109,2019,10,30,4,11,446
c-68,2019,10,30,4,11,189
b-26,2019,10,30,4,12,1640
c-95,2019,10,30,4,12,576
b-109,2019,10,30,4,12,351
c-68,2019,10,30,4,12,144
b-26,2019,10,30,4,13,2585
c-95,2019,10,30,4,13,608
b-109,2019,10,30,4,13,228
c-68,2019,10,30,4,13,54
b-26,2019,10,30,4,14,1550
c-95,2019,10,30,4,14,834
b-109,2019,10,30,4,14,196
c-68,2019,10,30,4,14,99
b-26,2019,10,30,4,15,2890
c-95,2019,10,30,4,15,438
b-109,2019,10,30,4,15,243
c-68,2019,10,30,4,15,62
b-26,2019,10,30,4,16,2576
c-95,2019,10,30,4,16,941
b-109,2019,10,30,4,16,201
c-68,2019,10,30,4,16,167
b-26,2019,10,30,4,17,2690
c-95,2019,10,30,4,17,619
b-109,2019,10,30,4,17,172
c-68,2019,10,30,4,17,110
b-26,2019,10,30,4,18,1651
c-95,2019,10,30,4,18,766
b-109,2019,10,30,4,18,395
c-68,2019,10,30,4,18,76
b-26,2019,10,30,4,19,1642
c-95,2019,10,30,4,19,417
b-109,2019,10,30,4,19,427
c-68,2019,10,30,4,19,160
b-26,2019,10,30,4,20,1296
c-95,2019,10,30,4,20,240
b-109,2019,10,30,4,20,249
c-68,2019,10,30,4,20,97
b-26,2019,10,30,4,21,744
c-95,2019,10,30,4,21,450
b-109,2019,10,30,4,21,302
c-68,2019,10,30,4,21,130
b-26,2019,10,30,4,22,1224
c-95,2019,10,30,4,22,424
b-109,2019,10,30,4,22,358
c-68,2019,10,30,4,22,50
b-26,2019,10,30,4,23,110
c-95,2019,10,30,4,23,287
b-109,2019,10,30,4,23,135
c-68,2019,10,30,4,23,96
b-26,2019,10,31,5,0,552
c-95,2019,10,31,5,0,240
b-109,2019,10,31,5,0,144
c-68,2019,10,31,5,0,126
b-26,2019,10,31,5,1,317
c-95,2019,10,31,5,1,143
b-109,2019,10,31,5,1,145
c-68,2019,10,31,5,1,100
b-26,2019,10,31,5,2,114
c-95,2019,10,31,5,2,96
b-109,2019,10,31,5,2,75
c-68,2019,10,31,5,2,100
b-26,2019,10,31,5,3,253
c-95,2019,10,31,5,3,157
b-109,2019,10,31,5,3,68
c-68,2019,10,31,5,3,100
b-26,2019,10,31,5,4,171
c-95,2019,10,31,5,4,99
b-109,2019,10,31,5,4,38
c-68,2019,10,31,5,4,107
b-26,2019,10,31,5,5,201
c-95,2019,10,31,5,5,181
b-109,2019,10,31,5,5,80
c-68,2019,10,31,5,5,92
b-26,2019,10,31,5,6,301
c-95,2019,10,31,5,6,189
b-109,2019,10,31,5,6,155
c-68,2019,10,31,5,6,98
b-26,2019,10,31,5,7,463
c-95,2019,10,31,5,7,288
b-109,2019,10,31,5,7,111
c-68,2019,10,31,5,7,86
b-26,2019,10,31,5,8,1599
c-95,2019,10,31,5,8,581
b-109,2019,10,31,5,8,126
c-68,2019,10,31,5,8,115
b-26,2019,10,31,5,9,1420
c-95,2019,10,31,5,9,465
b-109,2019,10,31,5,9,224
c-68,2019,10,31,5,9,117
b-26,2019,10,31,5,10,2718
c-95,2019,10,31,5,10,772
b-109,2019,10,31,5,10,185
c-68,2019,10,31,5,10,189
b-26,2019,10,31,5,11,3126
c-95,2019,10,31,5,11,1216
b-109,2019,10,31,5,11,544
c-68,2019,10,31,5,11,212
b-26,2019,10,31,5,12,2356
c-95,2019,10,31,5,12,1409
b-109,2019,10,31,5,12,367
c-68,2019,10,31,5,12,149
b-26,2019,10,31,5,13,4079
c-95,2019,10,31,5,13,635
b-109,2019,10,31,5,13,460
c-68,2019,10,31,5,13,133
b-26,2019,10,31,5,14,3048
c-95,2019,10,31,5,14,675
b-109,2019,10,31,5,14,277
c-68,2019,10,31,5,14,172
b-26,2019,10,31,5,15,2431
c-95,2019,10,31,5,15,415
b-109,2019,10,31,5,15,331
c-68,2019,10,31,5,15,198
b-26,2019,10,31,5,16,3440
c-95,2019,10,31,5,16,951
b-109,2019,10,31,5,16,340
c-68,2019,10,31,5,16,190
b-26,2019,10,31,5,17,3807
c-95,2019,10,31,5,17,926
b-109,2019,10,31,5,17,415
c-68,2019,10,31,5,17,168
b-26,2019,10,31,5,18,2493
c-95,2019,10,31,5,18,839
b-109,2019,10,31,5,18,424
c-68,2019,10,31,5,18,83
b-26,2019,10,31,5,19,2453
c-95,2019,10,31,5,19,693
b-109,2019,10,31,5,19,351
c-68,2019,10,31,5,19,267
b-26,2019,10,31,5,20,1356
c-95,2019,10,31,5,20,617
b-109,2019,10,31,5,20,304
c-68,2019,10,31,5,20,129
b-26,2019,10,31,5,21,1606
c-95,2019,10,31,5,21,558
b-109,2019,10,31,5,21,327
c-68,2019,10,31,5,21,111
b-26,2019,10,31,5,22,1766
c-95,2019,10,31,5,22,441
b-109,2019,10,31,5,22,376
c-68,2019,10,31,5,22,135
b-26,2019,10,31,5,23,684
c-95,2019,10,31,5,23,393
b-109,2019,10,31,5,23,162
c-68,2019,10,31,5,23,80
b-26,2019,11,1,6,0,96
c-95,2019,11,1,6,0,57
b-109,2019,11,1,6,0,20
c-68,2019,11,1,6,0,6
b-26,2019,11,1,6,1,126
c-95,2019,11,1,6,1,34
b-109,2019,11,1,6,1,2
c-68,2019,11,1,6,1,1
b-26,2019,11,1,6,2,38
c-95,2019,11,1,6,2,14
b-109,2019,11,1,6,2,3
c-68,2019,11,1,6,2,2
b-26,2019,11,1,6,3,37
c-95,2019,11,1,6,3,22
b-109,2019,11,1,6,3,3
c-68,2019,11,1,6,3,1
b-26,2019,11,1,6,4,36
c-95,2019,11,1,6,4,12
b-109,2019,11,1,6,4,0
c-68,2019,11,1,6,4,2
b-26,2019,11,1,6,5,28
c-95,2019,11,1,6,5,18
b-109,2019,11,1,6,5,1
c-68,2019,11,1,6,5,1
b-26,2019,11,1,6,6,65
c-95,2019,11,1,6,6,31
b-109,2019,11,1,6,6,3
c-68,2019,11,1,6,6,4
b-26,2019,11,1,6,7,272
c-95,2019,11,1,6,7,74
b-109,2019,11,1,6,7,11
c-68,2019,11,1,6,7,1
b-26,2019,11,1,6,8,341
c-95,2019,11,1,6,8,183
b-109,2019,11,1,6,8,12
c-68,2019,11,1,6,8,11
b-26,2019,11,1,6,9,766
c-95,2019,11,1,6,9,163
b-109,2019,11,1,6,9,67
c-68,2019,11,1,6,9,7
b-26,2019,11,1,6,10,1207
c-95,2019,11,1,6,10,232
b-109,2019,11,1,6,10,39
c-68,2019,11,1,6,10,47
b-26,2019,11,1,6,11,1040
c-95,2019,11,1,6,11,335
b-109,2019,11,1,6,11,100
c-68,2019,11,1,6,11,21
b-26,2019,11,1,6,12,780
c-95,2019,11,1,6,12,347
b-109,2019,11,1,6,12,105
c-68,2019,11,1,6,12,24
b-26,2019,11,1,6,13,803
c-95,2019,11,1,6,13,210
b-109,2019,11,1,6,13,52
c-68,2019,11,1,6,13,8
b-26,2019,11,1,6,14,624
c-95,2019,11,1,6,14,224
b-109,2019,11,1,6,14,28
c-68,2019,11,1,6,14,24
b-26,2019,11,1,6,15,981
c-95,2019,11,1,6,15,133
b-109,2019,11,1,6,15,68
c-68,2019,11,1,6,15,33
b-26,2019,11,1,6,16,889
c-95,2019,11,1,6,16,178
b-109,2019,11,1,6,16,45
c-68,2019,11,1,6,16,32
b-26,2019,11,1,6,17,1103
c-95,2019,11,1,6,17,256
b-109,2019,11,1,6,17,93
c-68,2019,11,1,6,17,12
b-26,2019,11,1,6,18,958
c-95,2019,11,1,6,18,225
b-109,2019,11,1,6,18,66
c-68,2019,11,1,6,18,1
b-26,2019,11,1,6,19,1002
c-95,2019,11,1,6,19,235
b-109,2019,11,1,6,19,107
c-68,2019,11,1,6,19,30
b-26,2019,11,1,6,20,565
c-95,2019,11,1,6,20,145
b-109,2019,11,1,6,20,87
c-68,2019,11,1,6,20,15
b-26,2019,11,1,6,21,658
c-95,2019,11,1,6,21,123
b-109,2019,11,1,6,21,34
c-68,2019,11,1,6,21,14
b-26,2019,11,1,6,22,600
c-95,2019,11,1,6,22,129
b-109,2019,11,1,6,22,77
c-68,2019,11,1,6,22,7
b-26,2019,11,1,6,23,231
c-95,2019,11,1,6,23,103
b-109,2019,11,1,6,23,35
c-68,2019,11,1,6,23,7
b-26,2019,11,2,7,0,27
c-95,2019,11,2,7,0,27
b-109,2019,11,2,7,0,7
c-68,2019,11,2,7,0,2
b-26,2019,11,2,7,1,24
c-95,2019,11,2,7,1,14
b-109,2019,11,2,7,1,2
c-68,2019,11,2,7,1,0
b-26,2019,11,2,7,2,13
c-95,2019,11,2,7,2,16
b-109,2019,11,2,7,2,0
c-68,2019,11,2,7,2,2
b-26,2019,11,2,7,3,17
c-95,2019,11,2,7,3,8
b-109,2019,11,2,7,3,1
c-68,2019,11,2,7,3,1
b-26,2019,11,2,7,4,5
c-95,2019,11,2,7,4,6
b-109,2019,11,2,7,4,0
c-68,2019,11,2,7,4,2
b-26,2019,11,2,7,5,18
c-95,2019,11,2,7,5,10
b-109,2019,11,2,7,5,1
c-68,2019,11,2,7,5,-1
b-26,2019,11,2,7,6,57
c-95,2019,11,2,7,6,19
b-109,2019,11,2,7,6,4
c-68,2019,11,2,7,6,2
b-26,2019,11,2,7,7,42
c-95,2019,11,2,7,7,36
b-109,2019,11,2,7,7,4
c-68,2019,11,2,7,7,6
b-26,2019,11,2,7,8,71
c-95,2019,11,2,7,8,63
b-109,2019,11,2,7,8,11
c-68,2019,11,2,7,8,6
b-26,2019,11,2,7,9,296
c-95,2019,11,2,7,9,66
b-109,2019,11,2,7,9,29
c-68,2019,11,2,7,9,6
b-26,2019,11,2,7,10,317
c-95,2019,11,2,7,10,174
b-109,2019,11,2,7,10,31
c-68,2019,11,2,7,10,18
b-26,2019,11,2,7,11,502
c-95,2019,11,2,7,11,130
b-109,2019,11,2,7,11,61
c-68,2019,11,2,7,11,6
b-26,2019,11,2,7,12,522
c-95,2019,11,2,7,12,153
b-109,2019,11,2,7,12,50
c-68,2019,11,2,7,12,9
b-26,2019,11,2,7,13,290
c-95,2019,11,2,7,13,100
b-109,2019,11,2,7,13,40
c-68,2019,11,2,7,13,6
b-26,2019,11,2,7,14,313
c-95,2019,11,2,7,14,118
b-109,2019,11,2,7,14,11
c-68,2019,11,2,7,14,14
b-26,2019,11,2,7,15,516
c-95,2019,11,2,7,15,95
b-109,2019,11,2,7,15,12
c-68,2019,11,2,7,15,10
b-26,2019,11,2,7,16,520
c-95,2019,11,2,7,16,78
b-109,2019,11,2,7,16,38
c-68,2019,11,2,7,16,13
b-26,2019,11,2,7,17,523
c-95,2019,11,2,7,17,102
b-109,2019,11,2,7,17,29
c-68,2019,11,2,7,17,9
b-26,2019,11,2,7,18,434
c-95,2019,11,2,7,18,127
b-109,2019,11,2,7,18,44
c-68,2019,11,2,7,18,2
b-26,2019,11,2,7,19,491
c-95,2019,11,2,7,19,49
b-109,2019,11,2,7,19,38
c-68,2019,11,2,7,19,18
b-26,2019,11,2,7,20,151
c-95,2019,11,2,7,20,85
b-109,2019,11,2,7,20,53
c-68,2019,11,2,7,20,5
b-26,2019,11,2,7,21,264
c-95,2019,11,2,7,21,68
b-109,2019,11,2,7,21,22
c-68,2019,11,2,7,21,4
b-26,2019,11,2,7,22,262
c-95,2019,11,2,7,22,77
b-109,2019,11,2,7,22,33
c-68,2019,11,2,7,22,3
b-26,2019,11,2,7,23,85
c-95,2019,11,2,7,23,56
b-109,2019,11,2,7,23,14
c-68,2019,11,2,7,23,2
b-26,2019,11,3,1,0,150
c-95,2019,11,3,1,0,102
b-109,2019,11,3,1,0,20
c-68,2019,11,3,1,0,12
b-26,2019,11,3,1,1,116
c-95,2019,11,3,1,1,38
b-109,2019,11,3,1,1,7
c-68,2019,11,3,1,1,2
b-26,2019,11,3,1,2,40
c-95,2019,11,3,1,2,62
b-109,2019,11,3,1,2,7
c-68,2019,11,3,1,2,10
b-26,2019,11,3,1,3,37
c-95,2019,11,3,1,3,46
b-109,2019,11,3,1,3,8
c-68,2019,11,3,1,3,5
b-26,2019,11,3,1,4,57
c-95,2019,11,3,1,4,29
b-109,2019,11,3,1,4,5
c-68,2019,11,3,1,4,6
b-26,2019,11,3,1,5,47
c-95,2019,11,3,1,5,31
b-109,2019,11,3,1,5,3
c-68,2019,11,3,1,5,5
b-26,2019,11,3,1,6,163
c-95,2019,11,3,1,6,44
b-109,2019,11,3,1,6,6
c-68,2019,11,3,1,6,9
b-26,2019,11,3,1,7,236
c-95,2019,11,3,1,7,142
b-109,2019,11,3,1,7,14
c-68,2019,11,3,1,7,15
b-26,2019,11,3,1,8,291
c-95,2019,11,3,1,8,171
b-109,2019,11,3,1,8,59
c-68,2019,11,3,1,8,12
b-26,2019,11,3,1,9,1708
c-95,2019,11,3,1,9,180
b-109,2019,11,3,1,9,58
c-68,2019,11,3,1,9,16
b-26,2019,11,3,1,10,2427
c-95,2019,11,3,1,10,302
b-109,2019,11,3,1,10,87
c-68,2019,11,3,1,10,45
b-26,2019,11,3,1,11,2439
c-95,2019,11,3,1,11,529
b-109,2019,11,3,1,11,164
c-68,2019,11,3,1,11,20
b-26,2019,11,3,1,12,1957
c-95,2019,11,3,1,12,473
b-109,2019,11,3,1,12,120
c-68,2019,11,3,1,12,21
b-26,2019,11,3,1,13,1327
c-95,2019,11,3,1,13,249
b-109,2019,11,3,1,13,166
c-68,2019,11,3,1,13,34
b-26,2019,11,3,1,14,1480
c-95,2019,11,3,1,14,367
b-109,2019,11,3,1,14,60
c-68,2019,11,3,1,14,48
b-26,2019,11,3,1,15,568
c-95,2019,11,3,1,15,354
b-109,2019,11,3,1,15,126
c-68,2019,11,3,1,15,44
b-26,2019,11,3,1,16,1275
c-95,2019,11,3,1,16,283
b-109,2019,11,3,1,16,155
c-68,2019,11,3,1,16,39
b-26,2019,11,3,1,17,1313
c-95,2019,11,3,1,17,421
b-109,2019,11,3,1,17,86
c-68,2019,11,3,1,17,17
b-26,2019,11,3,1,18,1385
c-95,2019,11,3,1,18,406
b-109,2019,11,3,1,18,178
c-68,2019,11,3,1,18,8
b-26,2019,11,3,1,19,1062
c-95,2019,11,3,1,19,340
b-109,2019,11,3,1,19,118
c-68,2019,11,3,1,19,25
b-26,2019,11,3,1,20,877
c-95,2019,11,3,1,20,277
b-109,2019,11,3,1,20,43
c-68,2019,11,3,1,20,30
b-26,2019,11,3,1,21,807
c-95,2019,11,3,1,21,203
b-109,2019,11,3,1,21,58
c-68,2019,11,3,1,21,21
b-26,2019,11,3,1,22,802
c-95,2019,11,3,1,22,287
b-109,2019,11,3,1,22,72
c-68,2019,11,3,1,22,10
b-26,2019,11,3,1,23,231
c-95,2019,11,3,1,23,117
b-109,2019,11,3,1,23,36
c-68,2019,11,3,1,23,4
b-26,2019,11,4,2,0,226
c-95,2019,11,4,2,0,87
b-109,2019,11,4,2,0,26
c-68,2019,11,4,2,0,15
b-26,2019,11,4,2,1,109
c-95,2019,11,4,2,1,43
b-109,2019,11,4,2,1,14
c-68,2019,11,4,2,1,6
b-26,2019,11,4,2,2,68
c-95,2019,11,4,2,2,51
b-109,2019,11,4,2,2,11
c-68,2019,11,4,2,2,14
b-26,2019,11,4,2,3,66
c-95,2019,11,4,2,3,32
b-109,2019,11,4,2,3,11
c-68,2019,11,4,2,3,9
b-26,2019,11,4,2,4,91
c-95,2019,11,4,2,4,29
b-109,2019,11,4,2,4,8
c-68,2019,11,4,2,4,12
b-26,2019,11,4,2,5,70
c-95,2019,11,4,2,5,47
b-109,2019,11,4,2,5,7
c-68,2019,11,4,2,5,6
b-26,2019,11,4,2,6,176
c-95,2019,11,4,2,6,95
b-109,2019,11,4,2,6,27
c-68,2019,11,4,2,6,11
b-26,2019,11,4,2,7,502
c-95,2019,11,4,2,7,183
b-109,2019,11,4,2,7,14
c-68,2019,11,4,2,7,28
